id,name,name_de,slug,category,subcategory,description,benefits,typical_dose,dose_unit,dose_min,dose_max,best_timing,requires_cycling,cycling_protocol,interactions,contraindications,is_active,deleted_at,is_seed,created_at,updated_at,i18n,default_dose,default_unit,default_timing,take_with_food,take_with_fat,take_empty_stomach,timing_notes,avoid_with,cycling_recommended,cycle_on_weeks,cycle_off_weeks,nutrients_provided,form,side_effects,allergy_flags,priority,is_enhanced,half_life_hours,detection_time_days,concentration,min_dose,max_dose,is_17aa,is_stimulant,suppression_level,hepatotoxicity_level,cardiovascular_risk,affects_axes,organ_stress,safety_tags,active_compound_key,aliases,classes,prolactin_risk,neuro_risk,glucose_risk,diuretic_type,insulin_type,hpta_suppression
809455fe-11fc-43e0-83a6-a650fa695abd,Kisspeptin-10,,kisspeptin10,peptide,,"Stimulates GnRH release. HPTA restart potential. Research stage.

Administration: SC. Research protocol.
Route: subcutaneous",,,mcg,1,5,,false,,"[""HPTA stimulation"",""Research stage""]","[""Hormone sensitive cancers""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""LH/FSH stimulation"",""Research chemical""]",[],nice_to_have,true,1,0,5 mg/vial,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8096a242-ba8e-4c19-9ea7-f1af3c14fb60,L-Cysteine,,l-cysteine,amino_acid,conditionally,,,,,,1500,,false,,"[""NAC is more common form""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},500,mg,"[""morning""]",false,false,false,Glutathione precursor,,false,,,"{""cysteine"":{""unit"":""mg"",""amount"":500}}",capsule,"[""May thin mucus"",""Sulfur smell""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
81fff734-cd3c-4a71-b2f2-7feabd677e88,Omnitrope,,omnitrope,hgh_gh_mimetic,,"Sandoz biosimilar HGH. Lower cost than originals. Same efficacy.

Administration: SC via pen device.
Route: subcutaneous",,,IU,2,6,,false,,"[""Same as HGH""]","[""Same as HGH""]",true,,true,2025-12-03 05:14:23.986558+00,2026-01-25 09:47:43.07544+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},pre_mix_pen,"[""Same as HGH"",""Biosimilar""]",[],nice_to_have,true,4,14,10 mg (30 IU)/pen,,,false,false,none,none,none,"[""gh_igf""]",{},"[""gh_axis""]",,[],"[""HGH""]",none,none,moderate,none,none,none
8270825e-6521-48ad-a0da-46da69dd5539,Myo-Inositol,,myo-inositol,metabolic,blood_sugar,,,,,,4,,false,,"[""May affect blood sugar"",""May affect lithium""]",,true,,true,2025-12-03 04:51:21.361256+00,2025-12-03 04:51:21.361256+00,{},2,g,"[""morning""]",false,false,false,PCOS and insulin sensitivity support,,false,,,{},powder,"[""May cause nausea at high doses"",""Mild GI upset""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
82e9999f-83b9-414d-a636-931f6cb49a53,Hawthorn Berry,,hawthorn-berry,herbal,heart,,,,,,1500,,false,,"[""May affect heart medications"",""May affect blood pressure""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},500,mg,"[""morning""]",true,false,false,Heart tonic - traditional use,,false,,,{},capsule,"[""Generally well tolerated"",""Dizziness possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
83345718-184b-4481-bc49-a031bde4d452,Pine Pollen,,pine-pollen,herbal,hormone,,,,,,6,,false,,"[""May affect hormones""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},2,g,"[""morning""]",false,false,false,Natural testosterone support - pollen allergy risk,,false,,,{},powder,"[""Contains phyto-androgens"",""Allergy risk""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
83492b8b-e963-4bde-9ad1-c9fbe6e49d52,Taurine 2g,,taurine-2g,performance,recovery,,,,,,6,,false,,"[""May enhance effects of caffeine""]",,true,,true,2025-12-03 04:48:19.624682+00,2025-12-03 04:48:19.624682+00,{},2,g,"[""morning""]",false,false,false,Cell hydration and recovery,,false,,,"{""taurine"":{""unit"":""mg"",""amount"":2000}}",capsule,"[""Very safe"",""May cause mild drowsiness""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8364899e-f4c8-4fa0-a22e-c7ac62ebe724,He Shou Wu (Fo-Ti),,he-shou-wu,herbal,longevity,,,,,,1500,,false,,"[""Processed form safer"",""Liver monitoring advised""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},500,mg,"[""morning""]",true,false,false,Traditional longevity herb - use processed,,false,,,{},capsule,"[""Liver concerns reported"",""Diarrhea possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
838058b5-6746-4c2d-94e9-5dc57c131087,GHRP-2,,ghrp2,peptide,,"Stronger GH release than Ipamorelin but more side effects. Middle ground option.

Administration: SC on empty stomach.
Route: subcutaneous",,,mcg,100,300,,false,,"[""Stronger GH release than Ipamorelin"",""More sides too""]","[""Diabetes"",""Prolactin issues""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 09:51:14.352276+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Hunger increase moderate"",""Cortisol increase"",""Prolactin increase moderate""]",[],nice_to_have,true,0.5,0,5 mg/vial,,,false,false,none,none,none,[],{},"[""gh_secretagogue"",""ghrp""]",,[],"[""GHRP"",""GH_SECRETAGOGUE""]",none,none,low,none,none,none
83ae990f-c14b-412a-8365-3bfaabf76a8d,Bifidobacterium Infantis 35624,,bifidobacterium-infantis-35624,probiotic,strain,,,,,,1,,false,,"[""Align probiotic strain""]",,true,,true,2025-12-03 04:59:35.058019+00,2025-12-03 04:59:35.058019+00,{},1,billion,"[""morning""]",false,false,false,IBS-specific - Align strain,,false,,,{},capsule,"[""Specifically for IBS"",""Well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
84114c32-0f8e-4fa9-8330-fb6ef6c7c07c,Omega-3-6-9 Complex,,omega-369-complex,omega,essential_fatty_acid,,,,,,4,,false,,"[""Same as standard omega-3""]",,true,,true,2025-12-03 04:47:12.868868+00,2026-01-16 13:56:05.683086+00,{},2,softgel,"[""morning""]",true,true,false,Balanced fatty acid formula,,false,,,"{""omega_3"":{""unit"":""g"",""amount"":0.6},""omega_9"":{""unit"":""mg"",""amount"":200},""omega_6_la"":{""unit"":""mg"",""amount"":200},""omega_3_ala"":{""unit"":""mg"",""amount"":300},""omega_3_dha"":{""unit"":""mg"",""amount"":120},""omega_3_epa"":{""unit"":""mg"",""amount"":180}}",softgel,"[""Fishy burps possible"",""Most people get enough omega-6""]","[""fish""]",top_needed,false,,,,1000,3000,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8474c9c9-2b76-4d9a-91fb-3b568829cd8b,Sodium (Electrolyte),Natrium (Elektrolyt),sodium-electrolyte,mineral,electrolyte,Essential electrolyte lost through sweat. Important for hydration and muscle function during exercise.,"[""Hydration"",""Muscle function"",""Nerve transmission"",""Performance""]",500-1000mg,mg,250,2000,"[""pre_workout"",""during_workout""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 11:27:19.732626+00,"{""de"":{""name"":""Natrium (Elektrolyt)"",""benefits"":[""Hydration"",""Muskelfunktion"",""Nervenübertragung"",""Leistung""],""description"":""Essentieller Elektrolyt, der durch Schweiß verloren geht. Wichtig für Hydration und Muskelfunktion beim Training.""},""th"":{""name"":""โซเดียม (อิเล็กโทรไลต์)"",""benefits"":[""ความชุ่มชื้น"",""การทำงานของกล้ามเนื้อ"",""การส่งสัญญาณประสาท"",""ประสิทธิภาพ""],""description"":""อิเล็กโทรไลต์ที่สูญเสียผ่านเหงื่อ สำคัญสำหรับความชุ่มชื้นและการทำงานของกล้ามเนื้อระหว่างออกกำลังกาย""}}",1,capsule,"[""morning""]",false,false,false,,,false,,,"{""sodium"":{""unit"":""mg"",""amount"":500}}",capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
84a413a9-8427-4630-a5c8-a8f3e1e6b84d,Benfotiamine,,benfotiamine,vitamin,b_vitamin,,,,,,600,,false,,"[""Better absorbed than thiamin""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},300,mg,"[""morning""]",true,false,false,Lipid-soluble B1 - nerve and blood sugar,,false,,,"{""vitamin_b1"":{""unit"":""mg"",""amount"":300}}",capsule,"[""Fat-soluble thiamin"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
84d30a4a-df7e-4120-812f-cb81233df6b7,PQQ (Pyrroloquinoline Quinone),,pqq,anti_aging,mitochondria,,,,,,40,,false,,"[""May affect sleep if taken late""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},20,mg,"[""morning""]",false,false,false,Mitochondrial biogenesis - take morning,,false,,,{},capsule,"[""Insomnia possible"",""Headaches rare""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
84f6c14e-992b-4bd2-b501-03df9a9088ed,CLA (Conjugated Linoleic Acid),,cla,metabolic,weight,,,,,,6,,false,,"[""May affect blood sugar"",""May interact with blood thinners""]",,true,,true,2025-12-03 04:51:21.361256+00,2025-12-03 04:51:21.361256+00,{},3,g,"[""morning""]",true,false,false,Body composition support - modest effects,,false,,,{},softgel,"[""May cause digestive upset"",""May affect blood lipids""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
85127248-a551-42c1-88f8-ae344a66e7e0,Faecalibacterium Prausnitzii,,faecalibacterium-prausnitzii,probiotic,strain,,,,,,3,,false,,"[""Butyrate producer""]",,true,,true,2025-12-03 04:59:35.058019+00,2025-12-03 04:59:35.058019+00,{},1,billion,"[""morning""]",false,false,false,Next-gen - butyrate producer,,false,,,{},capsule,"[""Research emerging"",""Anti-inflammatory""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
85668da5-6148-463c-b422-04e560034611,Aspirin (Low Dose),,aspirin-low,ancillary_health,,"Low dose aspirin for cardiovascular protection. Blood thinning. GI protection recommended.

Administration: Oral with food. Baby aspirin dose.
Route: oral",,,mg,81,162,,false,,"[""Cardiovascular protection"",""Anti-platelet""]","[""Bleeding disorders"",""Aspirin allergy""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Blood thinning"",""GI irritation"",""Bleeding risk""]",[],nice_to_have,true,0.25,0,81 mg/tab,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
85cf0c43-2929-4ea6-a364-474213cd0179,Eplerenone,,eplerenone,diuretic,,"Selective aldosterone blocker. Less anti-androgen effects than spironolactone.

Administration: Oral. Monitor potassium.
Route: oral",,,mg,25,50,,false,,"[""Selective aldosterone blocker"",""Cardioprotective""]","[""Hyperkalemia"",""Severe kidney disease""]",true,,true,2025-12-03 05:18:33.36059+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Potassium sparing"",""Less anti-androgen than spironolactone"",""Hyperkalemia risk""]",[],nice_to_have,true,5,0,25-50 mg/tab,,,false,false,none,none,none,"[""electrolyte""]",{},"[""diuretic"",""k_sparing""]",eplerenone,[],"[""potassium_sparing"",""aldosterone_antagonist""]",none,none,none,potassium_sparing,none,none
85f88e1b-a1b5-44bf-ab28-7ed87d755ba1,Nattokinase + Serrapeptase,,nattokinase-serrapeptase,enzyme,cardiovascular,,,,,,2,,false,,"[""Do NOT use with blood thinners""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},1,capsule,"[""morning""]",false,false,false,Combined fibrinolytic enzymes,,false,,,{},capsule,"[""May increase bleeding"",""Take on empty stomach""]","[""soy""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8632f1b0-5a15-4d91-b2d4-d9d5d5b0c043,Lactobacillus Reuteri,,lactobacillus-reuteri,probiotic,strain,,,,,,200,,false,,"[""Heart and oral health research""]",,true,,true,2025-12-03 04:59:35.058019+00,2025-12-03 04:59:35.058019+00,{},100,million,"[""morning""]",false,false,false,Oral and gut - chewable,,false,,,{},tablet,"[""Chewable form"",""Oral health benefits""]","[""dairy""]",nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
865e42e9-1e27-413a-a917-2ddf9e9b6cbf,NADH (Reduced NAD),,nadh,anti_aging,energy,,,,,,20,,false,,"[""May interact with medications""]",,true,,true,2025-12-03 05:04:33.340725+00,2025-12-03 05:04:33.340725+00,{},10,mg,"[""morning""]",false,false,false,Reduced NAD+ - direct energy,,false,,,{},lozenge,"[""Sublingual form best"",""Energy production""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
86739623-2f1e-43d9-91de-6430b446d9e3,Magnesium Glycinate,,magnesium-health,ancillary_health,,"Best absorbed magnesium. Sleep support. Muscle function. Cardiovascular support.

Administration: Oral before bed. Glycinate form well tolerated.
Route: oral",,,mg,200,800,,false,,"[""Sleep"",""Muscle function"",""Cardiovascular""]","[""Kidney disease high doses""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Well tolerated"",""Sleep support"",""Muscle relaxation""]",[],nice_to_have,true,0,0,200-400 mg/cap,200,400,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
86a6ade1-13f0-49dc-a262-e3759eb2bb9f,Evening Primrose Oil (GLA),,evening-primrose-oil-gla,omega,essential_fatty_acid,,,,,,3000,,false,,"[""May increase bleeding risk"",""May interact with seizure medications""]",,true,,true,2025-12-03 04:47:12.868868+00,2025-12-03 04:47:12.868868+00,{},1000,mg,"[""morning""]",true,true,false,Source of GLA - womens health support,,false,,,"{""omega_6_gla"":{""unit"":""mg"",""amount"":90}}",softgel,"[""May cause headaches"",""May cause digestive upset""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
86b01f41-60c7-443e-be6d-0fb2a5064bd0,Vitamin C (Skin Formula),,vitamin-c-skin,beauty,skin,,,,,,2000,,false,,"[""May increase iron absorption""]",,true,,true,2025-12-03 04:55:20.115401+00,2025-12-03 04:55:20.115401+00,{},1000,mg,"[""morning""]",false,false,false,Collagen building block,,false,,,"{""vitamin_c"":{""unit"":""mg"",""amount"":1000}}",capsule,"[""May cause digestive upset"",""Collagen synthesis support""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
86b2cf12-a149-4501-96ca-0e1bb6f4655b,Maqui Berry Powder,,maqui-powder,greens,superfood,,,,,,6,,false,,"[""No significant interactions known""]",,true,,true,2025-12-03 04:59:05.828233+00,2025-12-03 04:59:05.828233+00,{},3,g,"[""morning""]",false,false,false,Chilean superfruit - highest antioxidant,,false,,,{},powder,"[""Generally well tolerated"",""Highest ORAC value""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
86f5a03d-f338-4b82-ba1e-461a5488961e,Spinach Extract (Ecdysterone),,spinach-extract-ecdysterone,performance,muscle,,,,,,1000,,false,,"[""May support muscle""]",,true,,true,2025-12-03 05:03:33.550365+00,2026-01-16 13:56:05.683086+00,{},500,mg,"[""morning""]",true,false,false,Beta-ecdysterone - plant anabolic,,false,,,{},capsule,"[""Plant steroid"",""Research mixed""]",[],nice_to_have,false,,,,500,1500,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
871116f4-b5ac-4c1a-97bd-93fcdbd66c16,Lycopene,,lycopene,anti_aging,antioxidant,,,,,,50,,false,,"[""No significant interactions""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},20,mg,"[""morning""]",true,false,false,Tomato carotenoid - prostate and heart,,false,,,{},softgel,"[""Generally well tolerated"",""May cause orange skin at high doses""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8748fbfe-fa90-45bc-bc78-4178be49baff,Collagen + Vitamin C,,collagen-vitamin-c,blend,recovery,,,,,,2,,false,,"[""Vitamin C needed for collagen synthesis""]",,true,,true,2025-12-03 05:02:14.735197+00,2025-12-03 05:02:14.735197+00,{},1,scoop,"[""morning""]",false,false,false,Enhanced collagen absorption,,false,,,"{""collagen"":{""unit"":""g"",""amount"":10},""vitamin_c"":{""unit"":""mg"",""amount"":100}}",powder,"[""Synergistic combination"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
878d83cb-8c44-4d52-9c74-130ae8aa4eb1,Sleep and Recovery,,sleep-recovery-blend,blend,recovery,,,,,,4,,false,,"[""May interact with sedatives""]",,true,,true,2025-12-03 05:02:14.735197+00,2025-12-03 05:02:14.735197+00,{},2,capsule,"[""morning""]",false,false,false,ZMA + melatonin + herbs,,false,,,"{""magnesium"":{""unit"":""mg"",""amount"":200}}",capsule,"[""Drowsiness expected"",""Take before bed""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
8790d5ec-da9d-4d42-b948-76e7383cb676,Selank,,selank,nootropic,anxiety,,,,,,900,,false,,"[""Peptide - limited research""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},300,mcg,"[""morning""]",false,false,false,Russian anxiolytic peptide - nasal spray,,false,,,{},spray,"[""Nasal irritation"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
889fef04-fdd5-485f-af86-1dca4612d757,Vanadium,,vanadium,mineral,trace,,,,,,500,,false,,"[""May interact with diabetes meds""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},100,mcg,"[""morning""]",true,false,false,Trace mineral - blood sugar,,false,,,{},capsule,"[""May affect blood sugar"",""Limited research""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
88fa3bc7-29bc-4c6b-bb5c-1a5a660dd97e,Nandrolone Cypionate,,nandrolone-cypionate,steroid_injectable,,"Rare nandrolone ester. Similar to Deca.

Administration: IM glute weekly.
Route: IM_glute",,,mg,200,400,,false,,"[""Testosterone base required""]","[""Same as Nandrolone""]",true,,true,2025-12-03 05:08:02.34779+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},injectable,"[""Same as Deca"",""Progestogenic"",""Deca dick""]",[],nice_to_have,true,168,360,200 mg/ml,,,false,false,shutdown,none,moderate,"[""hpta""]",{},"[""injectable_steroid""]",nandrolone,"[""deca"",""npp"",""nandrolon""]","[""AAS"",""androgen"",""19nor""]",high,low,none,none,none,shutdown
8951b2f6-b707-4897-9806-4d7771688195,Hydroxocobalamin,,hydroxocobalamin,vitamin,b_vitamin,,,,,,5000,,false,,"[""Used for B12 deficiency""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:34:49.3738+00,{},1000,mcg,"[""morning""]",false,false,false,Natural B12 - longer retention,,false,,,"{""vitamin_b12"":{""unit"":""µg"",""amount"":1000}}",lozenge,"[""Natural B12 form"",""Long-lasting""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
